,v0-10,v0-20,v0-40,v1-10,v1-20,v1-40,v2-10,v2-20,v2-40,v3-10,v3-20,v3-40,v4-10,v4-20,v4-40,v5-10,v5-20,v5-40,v6-10,v6-20,v6-40,v7-10,v7-20,v7-40,v8-10,v8-20,v8-40,v9-10,v9-20,v9-40,v0-10-unc,v0-20-unc,v0-40-unc,v1-10-unc,v1-20-unc,v1-40-unc,v2-10-unc,v2-20-unc,v2-40-unc,v3-10-unc,v3-20-unc,v3-40-unc,v4-10-unc,v4-20-unc,v4-40-unc,v5-10-unc,v5-20-unc,v5-40-unc,v6-10-unc,v6-20-unc,v6-40-unc,v7-10-unc,v7-20-unc,v7-40-unc,v8-10-unc,v8-20-unc,v8-40-unc,v9-10-unc,v9-20-unc,v9-40-unc,v0-20-cATM,v0-40-cATM,v1-20-cATM,v1-40-cATM,v2-20-cATM,v2-40-cATM,v3-20-cATM,v3-40-cATM,v4-20-cATM,v4-40-cATM,v5-20-cATM,v5-40-cATM,v6-20-cATM,v6-40-cATM,v7-20-cATM,v7-40-cATM,v8-20-cATM,v8-40-cATM,v9-20-cATM,v9-40-cATM
6/6/2025,4664,7494,16166,4196,9602,4423,4523,9750,15737,2392,5599,4483,1249,3975,9127,2455,3550,11598,1203,3713,545,804,-6282,-1982,1870,1369,8595,2595,4192,-7025,4664,7552,15538,4196,9602,6103,4570,9750,15193,2678,7021,10313,1349,2985,13927,2410,3550,8963,1613,702,4866,3723,-4382,-23186,2075,97,3530,2595,-8337,-24905,7483,13139,4461,8210,7262,13139,4875,8300,9241,23132,3740,18168,4269,11285,-5847,-7467,6161,19431,-5847,-8678
6/9/2025,3605,7620,5443,2987,4773,-2176,4939,5349,5443,1805,4908,-2076,3295,7037,25245,4233,5055,-1871,2434,-1360,-396,1315,-3251,-1860,3676,5527,5116,1950,-3466,-6277,2345,6624,9698,2987,4773,-2064,2643,4726,4693,2902,6019,4141,4185,6368,25126,4233,5055,-3410,2620,2438,7323,3087,-10691,-53562,3955,2060,7318,1950,-9916,-53663,826,-4167,-126,-5615,-454,-4167,-881,-5615,14745,12267,8309,-6683,9801,-3635,833,-6611,12070,3541,833,-6611
6/10/2025,1155,4755,2832,3050,1782,3312,1873,4023,2332,1530,1084,3442,1505,8651,14725,3140,5976,18264,7479,8715,15828,3480,5441,4288,2695,6801,770,4480,1098,5979,1155,4755,2639,3050,1782,3940,3145,4023,2263,1050,1513,-3810,2810,10126,14725,3155,5976,25893,7512,10840,19518,3700,6074,45414,3000,10205,18025,4480,7555,46434,2245,151,955,924,2146,1246,1118,924,7615,11321,7131,12823,5048,10543,7902,9438,6015,4256,7902,9697
6/11/2025,1620,1058,-4590,95,1581,-5502,534,904,-2945,702,236,-5817,628,3302,2350,1180,3252,2324,-340,-1960,-8526,3215,-6015,-152,565,3509,712,2937,4034,-8125,1620,1058,-9064,95,1581,-8623,-490,-1073,-7414,-585,-3325,-15205,878,3826,-75,2825,3252,805,-340,2255,-6172,6326,-1715,-21258,565,215,-6967,2937,-965,-18274,849,-2970,202,-3095,798,-3501,-395,-4708,3240,4624,2714,4588,-264,632,-6950,-7174,-1048,593,-6950,1586
6/12/2025,1665,1856,7548,945,5711,4182,1023,4126,7548,1215,-613,4182,3435,2806,6278,1630,4361,8930,309,-204,8658,4924,6412,-1197,625,-649,-286,4806,4974,-2302,1665,1856,5120,945,5711,4422,1023,4126,5120,1655,-634,2702,3435,2463,17238,1630,4361,9851,672,380,16778,1330,6698,-21328,2802,-810,16418,4806,7434,-25405,1704,275,-1288,-4353,1704,275,-1323,-4353,11460,6747,928,-697,12505,17389,2188,-7679,3026,-662,2188,2779
6/13/2025,3800,5595,2189,4455,2940,3754,5633,5666,9408,4506,2170,3592,905,2898,-1381,2770,4560,-6109,669,-1960,-2137,6125,-5742,-3993,1166,5428,12338,6295,5273,-835,3975,4020,1145,4455,2940,1489,5455,5379,6555,5091,5204,4175,905,485,31,3470,4560,-3902,1736,3460,-6592,4034,11899,-6364,4220,3020,-2903,6295,9521,-13453,4712,928,2417,-370,6129,2862,3212,-1370,1112,-4818,1175,-2585,5282,-2288,-381,-8944,-83,7908,-391,-7926
6/16/2025,852,3417,2421,1642,3087,4463,1828,3071,5252,657,2625,3683,2371,4246,-6189,1775,4173,-3711,-28,6427,-4362,2660,5332,1574,525,978,21,4080,16900,4443,852,1291,4168,1642,3087,4620,860,708,6480,702,933,5022,1275,-2448,-9283,1775,4173,-13732,-1424,6,-15776,4029,17120,-29516,430,-1772,-17871,4080,11749,-34902,4201,3700,4329,5277,3942,3700,4329,5277,5675,-961,2539,-4772,6387,-5142,2090,-1679,3131,2122,2090,-4427
6/17/2025,-430,-1767,-3890,-565,-845,-3042,-774,-1054,-2831,-85,-1020,-3385,215,3515,-1952,420,1757,-8557,2549,-1769,-8941,2908,-4104,-3377,218,-3920,1339,3333,8897,-6688,-430,-1500,-3890,-565,-845,-2835,-430,-675,-2415,-460,-1140,-4085,215,71,-5580,420,1757,-7691,1756,481,-6866,2908,10216,-34060,-65,-1670,-6866,3333,4330,-34310,-1352,-4568,-290,-256,-711,-4063,25,-2026,-2852,-5747,2295,-8992,-6969,-8976,-6595,-5257,2555,895,-6595,-8652
6/18/2025,1670,3292,-1557,734,-1288,-1892,275,406,-177,510,2596,-2547,2964,2900,-5637,915,-1103,-7081,-871,4278,-2516,2255,-4255,11046,2539,3157,481,2402,3265,9173,1105,574,-9589,734,-1288,-8603,473,406,-6907,812,-1233,-8534,1255,2559,-5855,360,-1155,-19855,-2605,1985,-3904,4810,1191,-19596,780,243,-8357,2402,-7270,-21890,-685,4592,519,4419,2023,5237,-126,3759,3796,-1525,-1934,3961,4109,-311,-794,4176,4751,2921,-794,9893
6/19/2025,830,359,-1565,205,95,-334,205,-569,-334,910,245,-334,3335,6792,8524,3505,8049,8311,4696,5197,10974,4548,7892,-845,6720,2497,1361,6851,8969,2445,830,-805,-1565,205,95,-334,205,-569,-334,685,-1980,-1805,3335,6792,9149,3505,8049,10664,4696,7539,15699,6686,8776,35972,6720,7539,12886,6851,8776,33159,108,-1483,-2280,-7290,-932,-5197,-3480,-7290,9065,8720,8140,1498,7949,3163,-1995,-6910,-338,1915,-1995,-6910
6/20/2025,524,41,-4788,341,433,-5708,-967,-1334,-4288,-580,1639,-6002,1780,5740,10757,1415,3891,14776,881,-1135,10350,-580,-501,-3520,1740,3422,8081,3242,11175,-6946,630,52,-6883,341,433,-10718,-495,-1172,-8731,96,-2140,-2229,1780,7165,12750,1415,3891,17628,1955,10319,12483,3475,949,17037,1740,7724,12788,3242,1855,22482,3049,-3993,-520,-6309,1287,-4674,858,-6309,6101,15282,6307,14259,9787,8659,-2547,-8889,5907,6730,-2697,-8889
6/23/2025,1135,2385,2755,1360,1869,5530,968,-700,1888,1165,1502,4553,189,4176,7530,1345,2185,8281,5590,2975,2446,1575,5775,8689,-53,1793,5452,3325,4455,14199,1135,1528,2755,1360,1869,5530,968,-396,1888,1560,2040,660,855,4686,5726,1345,2185,10395,6365,7475,8074,501,6178,39588,1095,6685,9055,3325,8100,42412,918,2226,5,7154,1175,2089,-275,3185,2222,4198,2945,7029,5270,3721,4700,17476,2073,959,3925,17442
6/24/2025,1430,5341,5130,3451,5888,6346,2549,4856,5036,2540,6231,6346,1550,-6390,-8570,390,1039,-5859,2661,-1991,-7167,6275,18762,-2348,3160,-6805,-1739,8697,15545,9297,1430,5341,5551,3451,5888,7617,2572,4856,5160,3321,4988,9181,1550,-4395,-12875,390,5185,-2960,3067,7860,1393,5213,23256,44872,3655,7860,75,8697,24999,44872,3071,4479,5603,7317,5381,4479,3718,7342,-6394,-8740,-1670,-3110,-3501,-4620,21745,-4437,-2586,-1408,21060,666
6/25/2025,143,2597,5032,1247,4548,1835,373,4710,4538,-900,4200,1815,680,-5220,-6933,2042,1569,-6706,-145,-1130,-7395,3856,-4037,-2918,1410,-1357,-8710,2901,3833,-5908,245,3081,5822,1247,4548,1800,486,4953,4865,-285,2243,6939,680,23,-850,2042,1569,-6845,-145,8118,2984,3856,-7092,-30731,1208,7883,2664,2901,-6792,-33282,1097,1830,-871,1166,1097,1830,-871,1166,-5576,-6776,-298,-7875,2086,-7693,-6781,-7775,-2271,-8265,-6781,-7775
6/26/2025,1035,2389,-4157,720,815,-1037,-529,-411,-4157,-940,3362,-1037,1070,-5910,-8206,265,-620,-7765,-645,-1686,-8812,-665,12321,306,777,-6470,-1860,2259,13612,12066,1035,2925,-5036,720,815,-689,-70,70,-3141,-50,-1575,-5050,1710,-6445,-21260,265,-620,-10290,-550,-4040,-12767,1034,12419,35915,1005,-4345,-12767,2259,12287,36348,-1643,-3873,-1655,-1174,-1362,-3873,-1655,-1174,-6922,-6363,-6915,-8990,-6747,-8044,4133,2193,-1552,-1,4133,16422
6/27/2025,1703,3644,4691,68,535,5630,-190,17,6092,-285,3831,5805,-445,-4039,-3536,-1040,-4344,-8022,-2500,-805,-4084,-995,-6955,-1854,1927,-539,907,-4285,-6000,-6384,-740,1413,5853,68,535,6209,-897,197,4589,-580,1987,4786,-445,-4039,-2913,-1040,-7595,-12636,-2500,-8005,-18241,-520,-10512,-59701,390,-8610,-16609,-4285,-17380,-60525,3070,13431,-2715,13158,2705,16116,-2055,11901,466,5400,-1620,-2715,-1919,-61,-4830,-5486,2442,-2214,-4830,-5581
6/30/2025,331,331,-6199,1796,-905,-4159,-485,-517,-5788,1031,-1124,-4359,1400,1561,-6999,740,1032,1657,4082,-325,-8745,2675,7716,-241,1015,-2660,2622,3167,7393,-4268,331,331,-1494,1796,-905,-4159,-485,-517,-4544,-429,-1404,-3709,2285,2657,-353,1940,1032,-1007,4229,2591,-6577,2750,5751,-35290,2540,3671,-6577,3167,5746,-35290,1978,-972,520,-4079,1237,-972,515,-4079,1855,-2630,0,-3264,2570,-8052,7786,-5977,-70,5222,7681,-6077
7/1/2025,2220,4104,11743,3980,4091,9188,3407,4206,10323,2130,4135,10093,2030,8081,20436,1985,3945,4387,3280,3704,7137,2935,-1137,-1875,2285,4096,3525,3440,3690,-3291,2220,5190,11743,3980,4091,10070,3260,3925,11261,2460,4688,8749,2390,7776,28532,1985,3169,15940,4665,6161,25680,2935,1627,6241,2510,6006,25111,3440,1562,5931,8648,12676,6584,11286,7393,14286,7230,8561,5492,27991,1264,8724,2869,21348,-3520,-3017,4310,858,-3520,2144
7/2/2025,1605,-775,2967,369,-1106,2967,460,-1958,3537,300,-763,6139,248,-3003,-4541,540,6469,2645,5915,-1070,-1540,-585,9235,-79,-212,-4270,-6985,1690,10037,6409,1605,-426,3492,369,-1106,7056,291,-1460,6106,60,-808,6578,811,11608,-7477,540,6469,7469,6781,8349,5094,828,18585,62414,995,8349,6729,1875,20809,62815,-481,3829,-672,7128,-664,3142,-340,7505,-5645,-5815,-2222,3870,-4078,-1156,10539,2121,-6775,-7705,10539,2121
7/3/2025,1225,2456,6124,2562,2680,4185,1957,4515,6664,1422,2505,4419,-605,-657,-2184,390,1205,3070,1587,-1958,3706,510,3215,1714,1493,1376,-3548,-765,309,8039,1225,3350,6124,2562,2680,4185,1957,4515,6664,2302,3659,4895,-605,-1395,301,390,1205,4680,1810,-1960,4527,297,6522,6060,880,-2290,5085,-765,6660,6060,4783,2237,4705,2429,4593,3086,4600,2469,-211,-3605,5415,-3411,2947,2411,6850,3974,-2011,-4400,6850,10741
7/4/2025,-245,-930,-2700,220,-2270,-2700,220,-1445,-2700,590,630,-2700,-445,25,-2845,-30,-4280,-3025,-125,70,-5785,-25,-2135,729,-2145,-922,-6605,-2055,-1475,-4785,-245,-930,-2700,220,-2270,-2700,220,-1445,-2700,-295,-1325,-3260,-445,25,-4040,-30,-4280,-4345,-125,-4175,-3910,-1385,-6310,-15239,-1685,-4175,-3910,-2055,-6310,-16540,-920,-2457,-1830,-4870,-920,-2457,-1830,-4870,-665,-1310,-5295,-7890,-3996,-1349,-6650,-8700,9,-6605,-6650,-8700
7/7/2025,-130,-3684,-5431,-2975,-3015,-4390,-2745,-3520,-2575,280,-2185,-4190,4420,4425,-8021,1760,7629,8381,1148,-705,-7106,8152,12442,-996,4398,2546,-7471,8213,11178,19402,70,-3035,-9259,-2975,-3855,-7040,-2745,-3230,-7960,-2315,-6085,-9045,4420,3585,-13436,3965,7629,10220,2380,5152,4266,8505,19434,64822,4140,5152,6124,8213,19424,66272,-825,-4885,-765,-3215,-825,-4885,-765,-3215,6625,-6541,9270,8349,4214,-2379,20405,15397,1377,-8230,19190,9387
7/8/2025,1605,1674,-726,2195,8884,-3188,1020,5005,-432,510,2412,-3834,2085,8544,14842,4350,6020,7556,5586,9063,28808,10205,16154,-1138,3825,5584,10440,10842,13439,-3669,255,3954,629,2195,8884,-2370,1020,5005,-334,130,1890,55,3325,11166,21444,5505,6020,6900,5586,9486,29122,10205,13769,12739,3825,10626,29249,10842,14889,14272,3998,-4958,4113,-2512,3998,-4958,4468,-2512,6330,15110,2086,3095,7988,15212,-4440,-5956,6544,9745,-4440,-5564
7/9/2025,1520,-1147,-3122,1045,1925,-1215,-338,-337,-2769,505,1980,1887,1120,2703,-7885,-1045,-2500,-6247,-2965,-1280,-8231,-780,-4975,-1893,315,1226,-256,-3020,2151,-5473,1520,-925,250,1045,1925,647,230,-115,-1829,225,-560,-2673,815,-3856,-14874,-1045,-2500,-7494,-4082,-4589,-10917,61,-482,-11705,315,-5559,-16505,-3020,-2839,-11547,4470,-3645,1225,-3708,-1830,-1572,1495,-1905,-3474,-6641,-755,-899,-2363,-5232,-670,-2480,1279,-84,-670,-2970
7/10/2025,2204,5000,3368,-850,3439,4998,136,3839,6922,-690,2549,1635,5980,7526,4176,1950,3225,-6167,3440,2182,-8771,3388,-3534,-3830,4425,4592,-2554,3245,-2656,-7288,685,3104,5275,-850,3439,376,115,3864,3216,800,3094,-2350,5980,7835,18841,1950,5690,-2113,4950,665,-1938,4160,-3159,-53812,4450,390,-3495,3245,-4795,-57425,7230,1772,6220,-2742,5465,1772,6281,-2742,9720,-6943,-3165,-3165,-5268,-5293,-6595,-7599,2374,-2269,-6595,-7599
7/11/2025,1761,4334,1830,200,2414,-1355,2252,3929,2988,-575,2460,-1355,2258,1608,5543,2195,-190,-905,2161,-1060,109,-575,-5327,-351,2201,1375,-234,6131,-3267,-4381,1995,3612,3348,200,2414,-4090,523,3571,2142,1600,2537,-1900,1235,493,11049,1651,-190,-940,241,180,-2738,6116,2491,-26564,1206,1310,-3377,6131,860,-27509,4160,-4610,2495,-4140,4160,-4610,2495,-4140,11744,16423,7941,-4226,9927,5337,-5421,-7218,4670,12795,-5421,-5809
7/14/2025,1789,1422,2908,1379,1010,1931,993,2058,2270,-450,1324,1691,3485,-1005,-6455,3775,3392,321,2174,-1825,933,1420,5679,1888,4064,-683,-7399,3894,-4791,10427,2395,1515,2769,1379,1010,2943,1638,1701,3393,1863,-11,5206,3485,865,-2570,2685,3392,321,2203,2027,4089,2252,-2479,30972,4864,1427,3999,3894,-1326,30972,459,-2240,1515,342,-584,-1349,860,342,-6850,-8510,-1100,-99,-911,-8427,5531,10683,475,-7820,7208,10683
7/15/2025,1577,1837,-890,2245,936,-2953,2002,2192,-714,2941,1185,-3155,925,3983,-2655,993,1585,-117,1383,4118,6926,3892,-3419,10153,1046,3386,153,5759,4703,13715,1786,2436,-3649,2245,936,-2868,1510,740,-4147,3180,-330,-4855,925,3133,-1899,993,1585,-230,1383,4205,4957,3718,4704,24176,1560,2815,4024,5759,3520,23903,1764,-2418,755,688,1764,-2418,755,688,3785,1751,415,1083,4469,14208,8565,22631,2905,-168,8605,25069
7/16/2025,575,-1253,-3769,-64,56,-1074,-62,-1165,-1588,-275,-119,-860,1730,2368,-3868,900,3096,4583,1046,-725,720,2255,1665,-635,1515,2669,-2528,1980,3080,-7388,575,-614,-2489,-64,56,-324,-205,-907,-2854,-1800,-2382,-4379,1730,2368,-941,1100,3096,4703,1043,2807,-1965,1142,1476,11915,2075,2622,-2570,1980,2205,15533,-362,-825,1776,1974,-560,-885,1946,1754,-1125,-4488,1550,1892,735,2153,2419,-1914,3155,-1508,2419,-1222
7/17/2025,3971,8356,8765,4600,8609,10845,3827,9120,8765,3280,9453,11135,370,-5895,-8975,3965,6488,6395,2718,-1935,-6412,3207,6726,4490,562,3293,-8840,7265,4621,17753,4235,8801,9078,4600,8609,12020,4875,9699,10135,3185,7728,7823,370,-1880,-7728,3965,6488,6731,2790,11580,2432,6113,26772,37190,2750,11350,2432,7265,26405,37611,5617,3691,7325,4256,5086,3691,6490,4256,-6245,-8590,985,-2121,322,-6444,24914,7322,-1538,-8360,24914,7194
7/18/2025,605,6757,6497,8,7546,2094,154,9364,3273,-200,6974,867,1521,11757,14512,1399,9117,17747,2782,4552,16272,11206,8418,-2180,3903,-1109,5670,3483,9444,-4394,605,6757,7350,8,7546,3451,154,9364,4947,-290,5866,8986,2418,11585,24856,2491,9117,19569,4281,21824,23502,4039,4970,22245,4133,21824,23502,3483,5984,22245,6947,-1731,5785,-2638,5175,-1731,5515,-2638,17521,13004,9302,5139,9247,3603,-4520,-6231,4497,2789,-4520,-4829
7/21/2025,2656,1772,-1094,325,-596,-2098,-436,491,-1396,1484,2772,-4795,840,-2190,-8192,25,-4871,-6897,-2294,-1605,-6943,-910,-2289,1743,-820,3340,-843,-3233,-2090,7339,1546,879,-6205,325,-596,-3360,-436,491,-3705,1759,1216,-3909,840,-2190,-11859,25,-4871,-19010,-2294,-4046,-27637,-2345,-10827,-67727,-820,-4046,-27637,-808,-10832,-68487,319,2660,898,-987,49,1355,-435,-2138,-2135,-8277,-4715,-8854,-5424,-8139,-2965,1962,-398,2333,-2965,2304
7/22/2025,1615,-135,1141,-1620,324,442,-1131,926,2948,1610,-725,-2148,720,2865,2507,3390,5162,-4362,4035,-1498,-6324,2619,3160,897,2085,5790,-4912,2468,5323,-1772,1615,385,1487,-1620,324,905,-767,1414,3184,695,-1300,1269,720,1764,3207,2990,5162,-5770,4194,7905,-1174,2619,4360,-25890,5950,8165,-1110,2468,4360,-25890,8813,-476,9437,2196,8818,-476,8708,2196,-1500,-3791,-3092,-8745,-2991,-5620,-6034,-6159,-296,-8750,-6034,-6240
7/23/2025,1575,415,-929,1550,2151,169,450,757,-2453,780,1859,169,765,-5135,-8975,-1160,855,-6736,-3686,-1953,-8248,-560,-2105,-572,1160,-6360,-3547,1275,2468,-5100,1575,524,-833,1550,2151,-671,870,1052,-2355,2314,78,-1842,765,-2494,-13480,-1160,855,-11972,-3669,-1400,-11484,1465,3817,-13167,1160,-765,-11484,1275,3405,-12457,-2532,-2753,-1470,-1994,-2302,-2753,-1385,-1994,-6542,-8980,-3035,-8950,-6345,-8985,-5035,-6850,-6355,-7610,-5035,-6875
7/24/2025,6326,9669,10227,2325,9420,2634,3135,8060,10227,4755,8244,2634,2993,6163,19625,3355,10421,16402,3361,6785,14651,475,17550,-3115,3379,12274,5540,4610,9253,-6751,6465,10125,14795,2325,10380,10822,3185,9318,14992,5600,9880,13042,2993,12120,22015,3355,10421,17840,3473,5847,14651,4672,11678,-31154,3379,6146,14281,4610,9806,-31369,1934,-3146,4575,-1564,3087,-3146,7185,-1564,5718,9563,8520,7107,4494,4533,-3920,-7759,312,2788,-3920,-7759
7/25/2025,-90,1025,10144,1300,1648,8008,3150,2982,7414,920,1416,8608,1040,1025,-5050,1570,1628,-5162,3585,3168,-1354,-820,-2681,-147,1098,4288,3093,1168,-2681,-2743,-90,590,9936,1300,1648,8712,1560,2398,7542,320,-110,9509,1040,1229,-779,1570,1628,-4712,3657,10215,-232,1775,-6750,12477,545,10215,275,1168,-6849,12884,3691,8753,2785,11382,3942,8753,3010,11382,-5975,-8420,-164,-2415,-4602,-6699,-4687,-5792,-1360,-3597,-4687,-5792
7/28/2025,6295,7425,14809,4839,9475,3470,2874,10627,6504,4070,7450,1756,1960,10390,10190,4220,10724,17153,9885,9912,25384,4545,12374,-3005,10010,6225,3018,2307,18770,-7009,6295,7425,14809,4839,9475,3965,2874,10627,6504,6060,5521,13514,1960,11095,29365,2440,10724,17810,9807,13996,26645,4636,2493,-6311,9525,13996,26713,2307,2493,-5199,2419,-2255,2860,-1602,2394,-2255,2905,-1602,14045,9326,11315,2782,9660,4327,3417,-4102,5619,1025,4352,-8147
7/29/2025,183,226,4227,1850,-900,5786,2225,-1173,3198,815,124,6091,-1150,-6540,-8449,1285,-2195,619,-553,-1975,-8660,4202,5840,20891,-1238,535,-8545,6271,5054,28096,460,242,4503,1850,-900,6165,2254,48,4451,948,-183,3289,-1150,-7090,-25820,1285,-2195,619,11,-3815,-6820,4306,6124,52739,-70,-4070,-7685,6271,5720,58472,4522,711,4285,6525,3653,676,4605,6525,-6852,-8145,5040,3887,-2499,-8927,14774,22672,-5925,-8395,14769,28391
7/30/2025,2215,3670,10217,4290,3637,14507,4925,5623,10852,2050,1410,14302,4140,8913,6210,3865,3775,6917,7755,4577,1943,4415,2437,3805,5024,4565,10067,3585,-1633,5042,2215,3670,14597,4290,4270,14882,4925,5952,16856,2105,3250,14226,4140,10118,9190,3985,3775,7486,7755,5952,5475,5265,-1394,-22329,5262,5432,7479,4310,-1399,-20184,6733,10474,1980,12741,6383,10594,2380,13451,6962,20146,7143,16306,8303,16462,335,-2477,3980,10797,330,1519
7/31/2025,720,-419,4081,1345,-350,6335,1486,360,3851,690,-1840,6180,-450,-4610,-8600,-80,-85,11907,2675,-1310,-300,6925,3669,36282,1231,-384,-2027,8595,2386,38048,720,385,3133,1345,-350,6695,1525,1385,3475,1360,1115,7239,-450,-4610,-11360,-80,-85,12710,2973,880,-300,7088,7764,53889,1385,-225,1713,8595,9367,55680,2027,8271,-280,13306,1777,7956,-130,9478,-4122,-8999,-410,151,-325,1412,12940,56501,-1803,10687,7825,48734
8/1/2025,1185,-240,3468,3025,789,6280,2300,1361,2811,1330,998,3634,2470,8237,21332,5975,7712,9557,5334,6867,21373,3015,12080,5174,4215,10188,19222,6758,11840,14942,1185,270,3468,3025,789,1951,1338,2275,5179,520,-910,-1755,3940,10259,23597,5975,7712,19233,6784,11908,30458,6273,11597,19662,4545,11757,29341,6758,12055,22639,720,3829,860,9841,552,3210,881,9413,5290,27338,6925,24010,9315,34273,4830,15596,6049,12528,4830,16523
8/4/2025,880,1126,-692,292,877,-431,92,1024,165,1747,110,-1434,2050,3169,7281,1770,2498,5831,5130,2887,1630,1492,2217,2199,1602,3034,1398,2367,705,2791,1537,351,-2155,292,877,-2360,362,241,-3097,952,722,-3313,2130,3169,2273,1721,2498,9371,5463,5863,3189,1086,681,47925,1637,5423,6750,2367,2297,47925,-4058,-1858,-2620,-4647,-1765,-1965,-2590,-4647,2323,3024,1757,7365,4230,8102,5500,10821,-555,1104,5500,12023
8/5/2025,1301,-1835,3024,434,1262,-3496,-547,627,1779,-560,-2451,-5306,2165,2062,2910,3130,4289,4342,4029,2047,5693,2915,3588,14262,2075,3052,115,4714,2835,22965,1301,-486,2318,434,1262,-3240,214,1430,1852,1130,-2276,-1191,2705,5113,4086,3969,4289,10017,5033,6951,7442,2915,5255,52611,3283,6605,4913,4714,5485,52348,1909,2344,-236,-1732,114,4158,-385,-1304,2086,4489,4569,13109,8517,13310,17473,39903,5292,471,17473,38179
8/6/2025,1690,3001,-204,2025,2213,4308,1699,2703,260,1425,1547,4236,1685,-4114,-8746,385,-818,-6878,1031,-1665,-7677,7215,6831,4432,545,-6270,-1344,9080,5446,16934,1690,3287,-204,2025,2213,4368,1831,2703,902,1500,2722,838,1685,-1965,-14879,1805,1275,-4355,1514,1030,-9466,5769,7190,30428,5440,590,-9884,9080,7767,33204,3788,1601,3182,6496,3291,2027,3297,4451,-6926,-7995,302,-1795,-6032,-4433,6691,25765,-6620,-1193,7066,22347
8/7/2025,-785,1835,3456,445,-2428,2573,963,2134,5477,-240,-3045,3588,-1300,-6130,-8950,-3335,-3250,-8120,-1082,-1580,-8975,-575,3556,-1114,320,-2236,-8950,1485,341,13864,-785,-420,3456,445,-2428,6999,1055,1676,6041,-1425,-3280,-2345,-1300,-9170,-20405,-3335,-7325,-12010,-1575,-6570,-12489,343,553,29160,-375,-7160,-9880,1485,646,29975,971,13489,-266,8846,1901,13489,-1171,8846,-6835,-8345,-3025,375,-4000,-5230,6042,3210,-1756,-8345,7622,23790
8/8/2025,1765,3700,-3337,1683,1005,-1880,2106,1480,-1917,945,3245,-130,1930,10328,8114,3270,8221,5742,5513,8967,11566,2124,9307,2433,3396,6065,5931,2950,6899,5062,1765,3700,-4266,1683,1005,-2204,2106,1480,-2132,2017,3618,-2430,3840,10328,8393,3475,8221,7572,7102,13539,17477,1558,13055,49467,3781,13234,17477,2950,14414,49568,742,2376,976,843,1500,1002,-890,813,1791,-1378,2670,5958,5357,7669,11918,6010,749,2127,11918,5437
8/11/2025,518,1043,3636,773,2381,2543,-31,2641,3636,1135,1857,2543,675,-3807,-8412,1360,-353,-4870,-1894,-1737,-8173,-945,3355,448,-40,-3380,1037,1745,3118,5679,700,2868,4086,773,2381,3454,163,2681,4648,2158,3867,5283,675,-3807,-16190,1270,-353,-7988,-1894,-2580,-10250,164,2364,-6964,-40,-2600,-10550,1745,3197,-8198,4048,1359,2129,2950,4048,1359,3224,2950,-6501,-7861,-2101,-8932,-4726,-2314,-6986,2480,-2134,1387,-6986,4452
8/12/2025,402,-3046,-1047,311,-1819,1245,137,-2873,-1933,550,-1846,1245,1035,-6568,-7498,1120,-1862,295,635,-1965,-7239,2461,8532,4948,2460,-2207,-77,3228,5584,20209,455,-2446,-951,311,-1819,1205,528,-2507,-1075,-524,-2481,-831,2205,-8303,-19661,1175,-1862,-79,1105,-1300,-5069,1729,6031,63542,3060,-302,-3467,3228,9364,64741,-1244,-591,-1180,3954,-753,-736,-775,3954,-6817,-8103,-1762,2704,-6310,1,12926,23385,-1704,-776,12926,21427
8/13/2025,4,1309,-188,-893,1061,542,88,1127,-1161,69,615,-935,6164,5558,3248,4975,3268,1684,9125,-1990,7487,12970,7064,-3325,9128,2414,4525,9209,11397,-5476,4,521,-188,-893,1061,644,838,1525,-459,129,62,-340,6164,6028,7018,4975,3268,2251,8918,9530,11335,7701,15522,-9341,9128,10550,11189,9209,16631,-7515,4648,4666,3505,5586,4514,4666,3375,5616,1583,2181,1599,-1410,1674,-84,1056,-4075,-636,5433,1056,-3427
8/14/2025,1490,4114,732,-1133,6597,-1228,-1309,2742,3530,1425,4359,-2280,2450,5838,22041,885,630,1410,313,2547,8699,3490,-5415,-2130,4990,4687,5527,3290,-1726,-8850,1490,2095,1319,-1133,6597,-628,-1163,2682,1946,460,1729,-1164,3160,5838,25729,885,630,1455,313,1452,8774,8616,-3569,-30939,2915,1382,8479,3601,-5205,-34305,4352,-220,3759,-2570,3408,-2327,808,-3268,11118,18759,3454,-5976,2507,2869,-5071,-7066,7677,3363,-5071,-6941
8/15/2025,731,953,-4143,-1000,-1714,-6183,-593,1726,-137,594,-734,-7150,2975,9588,14424,1982,9238,20734,7496,7927,24884,7950,8182,-1420,4080,2249,7332,11371,7326,12429,890,-2169,-4143,-1000,-1714,-6065,-593,1726,-2336,700,-2850,-8112,3657,9630,21945,2792,9238,22065,7566,11493,24928,7950,15736,39392,4745,10573,24891,11371,16276,36690,1917,-2730,320,-5387,687,-4745,520,-6967,13237,14270,22909,10822,21731,27339,27560,-7179,3886,6255,27560,-7179
