,v0-10,v0-20,v0-40,v1-10,v1-20,v1-40,v2-10,v2-20,v2-40,v3-10,v3-20,v3-40,v4-10,v4-20,v4-40,v5-10,v5-20,v5-40,v6-10,v6-20,v6-40,v7-10,v7-20,v7-40,v8-10,v8-20,v8-40,v9-10,v9-20,v9-40,v0-10-unc,v0-20-unc,v0-40-unc,v1-10-unc,v1-20-unc,v1-40-unc,v2-10-unc,v2-20-unc,v2-40-unc,v3-10-unc,v3-20-unc,v3-40-unc,v4-10-unc,v4-20-unc,v4-40-unc,v5-10-unc,v5-20-unc,v5-40-unc,v6-10-unc,v6-20-unc,v6-40-unc,v7-10-unc,v7-20-unc,v7-40-unc,v8-10-unc,v8-20-unc,v8-40-unc,v9-10-unc,v9-20-unc,v9-40-unc,v0-20-cATM,v0-40-cATM,v1-20-cATM,v1-40-cATM,v2-20-cATM,v2-40-cATM,v3-20-cATM,v3-40-cATM,v4-20-cATM,v4-40-cATM,v5-20-cATM,v5-40-cATM,v6-20-cATM,v6-40-cATM,v7-20-cATM,v7-40-cATM,v8-20-cATM,v8-40-cATM,v9-20-cATM,v9-40-cATM
7/24/2025,6326,9669,5866,1275,9420,3180,1845,6509,8277,4755,5248,2634,2993,12120,18955,3800,10421,8076,3177,6785,14651,2719,9806,-735,3379,5771,2864,2880,7983,-6651,6465,10125,14795,2325,10380,10822,3185,9318,14992,5600,9880,13042,2993,12120,22015,3355,10421,17840,3473,5847,14651,4672,11678,-31154,3379,6146,14281,4610,9806,-31369,-426,-3353,7175,266,1832,-2293,2150,266,5718,9563,7959,7107,4494,4533,-3920,-6285,312,2788,-3920,-7000
7/25/2025,-90,1025,1565,1064,1648,6437,2914,2637,1810,920,1160,8608,1040,231,-5591,1570,1628,-2822,3585,3168,-1354,-1145,-2681,1422,1240,1965,2157,1018,-640,-3472,-90,590,9936,1300,1648,8712,1560,2398,7542,320,-110,9509,1040,1229,-779,1570,1628,-4712,3657,10215,-232,1775,-6750,12477,545,10215,275,1168,-6849,12884,3691,7604,2785,11382,3942,7281,3010,11382,-4480,-8420,1967,-992,-4442,-6699,-4687,-714,-1360,-4800,-4687,-2461
7/28/2025,6295,7425,12975,4839,9475,3866,2874,10627,5949,4070,6660,1756,1560,7185,9602,2440,12819,16035,9377,9912,25384,8496,1944,-1897,4905,5017,1207,2124,819,-5101,6295,7425,14809,4839,9475,3965,2874,10627,6504,6060,5521,13514,1960,11095,29365,2440,10724,17810,9807,13996,26645,4636,2493,-6311,9525,13996,26713,2307,2493,-5199,2419,-1010,2860,-1235,2394,-306,2940,-1235,10785,9326,11315,2782,9660,4327,-4721,-6136,5619,445,-4721,-6798
7/29/2025,183,226,-3228,1850,-900,3839,2225,-1173,-3342,815,988,6091,-1495,-4324,-6969,1285,-2195,-668,-1102,-1975,-8660,4431,6435,13485,-1090,535,-4145,6271,7108,27626,460,242,4503,1850,-900,6165,2254,48,4451,948,-183,3289,-1150,-7090,-25820,1285,-2195,619,11,-3815,-6820,4306,6124,52739,-70,-4070,-7685,6271,5720,58472,4112,8302,6331,1099,-277,8592,5056,763,-3945,-8145,4491,3016,-6172,-6653,14774,15216,-5925,-4015,14769,29191
7/30/2025,2215,3670,4955,4027,3637,8926,4662,5467,5575,2050,890,14302,4140,10118,7930,3985,3775,6917,7755,5357,1943,4615,-1678,2180,5024,2381,8200,3380,-3096,6814,2215,3670,14597,4290,4270,14882,4925,5952,16856,2105,3250,14226,4140,10118,9190,3985,3775,7486,7755,5952,5475,5265,-1394,-22329,5262,5432,7479,4310,-1399,-20184,6143,10475,1590,12741,6053,7541,680,13451,6962,20146,7143,16306,8303,16462,335,998,3980,9742,330,1173
7/31/2025,720,-419,-3651,1345,-350,2451,1486,360,4628,690,-1825,6180,-450,-4270,-6671,-185,-85,11907,2675,-1310,-300,7165,9494,32288,1231,-384,-3640,8595,7747,37924,720,385,3133,1345,-350,6695,1525,1385,3475,1360,1115,7239,-450,-4610,-11360,-80,-85,12710,2973,880,-300,7088,7764,53889,1385,-225,1713,8595,9367,55680,2027,8051,-280,13306,1777,7656,-280,9478,-4303,-8999,-585,13031,-325,1412,15545,50983,-1803,10227,15530,50643
8/1/2025,1185,-240,2111,4690,789,5353,2847,1361,-2471,1330,1280,3634,3940,10259,22044,4761,7467,19038,5944,9676,26985,4516,12080,4908,4545,8870,19222,6758,10585,16894,1185,270,3468,3025,789,1951,1338,2275,5179,520,-910,-1755,3940,10259,23597,5975,7712,19233,6784,11908,30458,6273,11597,19662,4545,11757,29341,6758,12055,22639,365,2236,860,6865,392,6101,1226,8749,7982,27338,6512,23625,12379,34987,4830,13750,6049,12528,4830,16743
8/4/2025,880,1126,-787,292,877,-2534,92,332,6,1747,1151,-1434,2130,3169,4263,1721,2321,1665,3720,2887,1630,1457,1711,1991,1602,2578,1398,2193,266,4473,1537,351,-2155,292,877,-2360,362,241,-3097,952,722,-3313,2130,3169,2273,1721,2498,9371,5463,5863,3189,1086,681,47925,1637,5423,6750,2367,2297,47925,-1365,-3030,2014,-5057,149,-200,74,-5057,2323,3024,1757,3627,3711,6572,5500,9160,-555,1104,5500,10790
8/5/2025,1301,-1835,1550,434,1262,565,3,627,2949,-560,-162,-5306,2705,790,2910,3969,4289,5272,3656,2047,5693,2915,5490,2890,3283,3052,-2736,4714,6356,30833,1301,-486,2318,434,1262,-3240,214,1430,1852,1130,-2276,-1191,2705,5113,4086,3969,4289,10017,5033,6951,7442,2915,5255,52611,3283,6605,4913,4714,5485,52348,1592,4586,-236,-1732,114,3167,-9,-4656,2947,4489,4569,12455,9892,12626,17473,20987,5292,-2736,17473,43510
8/6/2025,1690,3001,-204,2025,2213,4293,1699,2703,279,1425,1707,4236,1685,-4462,-6054,815,-2415,-6028,1031,-1665,-7677,7215,7299,3500,3770,-1605,-1344,3765,4996,13279,1690,3287,-204,2025,2213,4368,1831,2703,902,1500,2722,838,1685,-1965,-14879,1805,1275,-4355,1514,1030,-9466,5769,7190,30428,5440,590,-9884,9080,7767,33204,3788,1601,3182,6496,3291,2027,3532,4569,-4180,-7995,-1152,-2218,-5427,-4977,12305,20199,-6620,-1193,12305,20499
8/7/2025,-785,1835,2837,-645,-2428,4267,1461,2134,1544,-240,-1530,3588,-1910,-3940,-6555,-1485,-3550,-5900,-2000,-1580,-8975,740,671,3066,-1060,-2236,-4240,1485,2549,12025,-785,-420,3456,445,-2428,6999,1055,1676,6041,-1425,-3280,-2345,-1300,-9170,-20405,-3335,-7325,-12010,-1575,-6570,-12489,343,553,29160,-375,-7160,-9880,1485,646,29975,-1139,13489,-376,7656,1901,12298,-1681,6067,-3760,-8345,-2605,-6140,-4533,-1770,2477,-6864,-1756,-3790,2477,8263
8/8/2025,1765,3700,22,1668,1005,-1647,2106,172,-1577,945,3320,-130,3840,10328,8114,3475,8221,5282,5318,8967,11566,2156,12274,562,3511,6065,5931,3611,10137,744,1765,3700,-4266,1683,1005,-2204,2106,1480,-2132,2017,3618,-2430,3840,10328,8393,3475,8221,7572,7102,13539,17477,1558,13055,49467,3781,13234,17477,2950,14414,49568,742,2376,976,843,1500,2995,-90,1019,2147,-1378,2670,4678,5558,6520,11918,5374,749,2127,11918,4715
8/11/2025,518,2943,4174,1133,2381,3514,1465,2863,4484,1135,3027,2543,675,-3807,-6087,1110,-353,-6785,-1999,-1737,-8173,-1495,1692,8988,-40,-2215,709,455,2168,9517,700,2868,4086,773,2381,3454,163,2681,4648,2158,3867,5283,675,-3807,-16190,1270,-353,-7988,-1894,-2580,-10250,164,2364,-6964,-40,-2600,-10550,1745,3197,-8198,1505,3635,2129,4557,4048,2833,1869,4134,-4166,-7861,-1061,-6954,-6106,-520,-6986,6879,-2134,-3775,-6986,5477
8/12/2025,402,-3046,-3180,245,-1819,-3891,-780,-1857,-2560,550,-1850,1245,2205,-4328,-6983,1175,-1644,295,1532,-1965,-7239,2919,4807,3878,3060,-2415,-77,3470,3385,15244,455,-2446,-951,311,-1819,1205,528,-2507,-1075,-524,-2481,-831,2205,-8303,-19661,1175,-1862,-79,1105,-1300,-5069,1729,6031,63542,3060,-302,-3467,3228,9364,64741,-1911,-3952,-1180,3360,-1116,-480,-1305,3360,-4412,-8103,-1762,2704,-6268,-774,12926,14407,-1704,-883,12926,17160
8/13/2025,4,1309,-794,-1251,1061,542,88,1127,-2497,69,815,-935,6164,5680,-597,5080,3268,2208,9125,-1990,7487,7701,4573,-2995,9128,2068,4442,9209,13328,-5604,4,521,-188,-893,1061,644,838,1525,-459,129,62,-340,6164,6028,7018,4975,3268,2251,8918,9530,11335,7701,15522,-9341,9128,10550,11189,9209,16631,-7515,2978,4666,2550,2733,3644,3180,2385,2733,-44,2181,1599,-2175,1674,-3256,1056,-5300,-636,4734,1056,-3207
8/14/2025,1490,4114,794,-53,6597,-962,933,2742,1703,1425,5259,-2280,3160,5838,18111,885,630,-121,-396,2547,8699,5290,-3610,-2530,3722,4363,3799,3133,-2276,-6075,1490,2095,1319,-1133,6597,-628,-1163,2682,1946,460,1729,-1164,3160,5838,25729,885,630,1455,313,1452,8774,8616,-3569,-30939,2915,1382,8479,3601,-5205,-34305,4352,-220,3759,-2570,3408,-2642,4700,-3792,8888,18759,1520,-5650,2507,2737,-5071,-5011,7677,4010,-5071,-5301
8/15/2025,731,953,-1943,-450,-1714,-4615,-593,1726,-1277,594,924,-7150,3657,7513,10418,2792,9238,20734,7496,11493,24884,7950,16276,5497,4745,2249,4269,11371,16641,8321,890,-2169,-4143,-1000,-1714,-6065,-593,1726,-2336,700,-2850,-8112,3657,9630,21945,2792,9238,22065,7566,11493,24928,7950,15736,39392,4745,10573,24891,11371,16276,36690,2513,-293,518,-5557,687,-4989,675,-6548,9911,14270,22909,10822,21731,31094,27560,-5415,3886,4083,27560,-5694
8/18/2025,-445,-447,-2025,-1469,-1553,-3847,-1294,-2585,-3006,-275,-730,-2826,-1260,-688,-3813,-705,3013,-870,-1998,3612,-4905,1465,8220,1175,-428,-153,-172,2008,3799,4180,-445,-447,304,-1469,-1553,235,-1294,-2885,-2417,-529,-542,-925,-1260,-459,-6833,-705,3013,-2652,-3213,4366,-3899,1630,7515,-22054,-1013,4381,-6732,2008,7515,-25414,-753,-2799,-820,2511,-94,-2181,-360,1437,-3921,-6089,-3010,-6812,-1188,-4897,1998,3926,-114,-420,1998,5594
8/19/2025,-506,-3708,-3762,395,-1925,-2492,-969,-3475,-1941,-540,-1100,-1296,-1165,-4105,-5654,1415,7040,-4877,2938,-1956,-8935,7477,13227,158,3890,4295,-3559,8447,11818,25564,-385,-3225,-532,395,-1925,-401,155,-2005,-2351,-1585,-2800,-1154,135,-1625,-17927,1540,7040,4213,3677,4930,-8335,6825,15799,44565,3890,4925,-7440,8547,16010,47403,-3524,2495,-3680,-2645,-3602,-1760,-3225,-1670,-4130,-8265,4205,7190,-6345,-8485,3789,16658,-2584,-4090,3774,30564
8/20/2025,-474,1264,7866,-945,2979,-1629,-804,3353,4475,-545,2690,-2382,1380,4725,9648,1520,3556,-3582,-1602,834,2420,1385,5540,-2048,1000,4514,6072,765,636,-6651,325,2015,3317,-1210,2979,-549,-1040,2834,182,-1240,484,-3611,1380,4725,7058,1520,3556,-3445,786,699,6664,314,5171,-13910,1000,-1145,-1240,1050,3380,-13308,3195,3676,3525,1558,5474,4297,3620,3976,6426,6794,3485,-2004,5286,-6752,168,-3824,527,3672,168,-4550
8/21/2025,608,2265,-1095,1220,2435,-52,1592,576,-2658,-870,-2490,-1347,1936,8067,8904,1180,7501,8482,1756,-219,14374,3166,7431,-1485,322,3226,-4105,4348,10202,-6510,-740,899,207,2639,2435,-1655,1920,1654,1654,-171,964,640,2097,8435,15831,1775,7501,10713,1848,7302,21132,3492,7576,11635,595,7610,21596,4421,7400,12910,-1650,-6057,-1285,-4100,-1250,-3911,-1330,-6349,8315,12001,1370,-2705,6356,3680,-2225,-6529,6049,-137,-2225,-6399
8/22/2025,1609,8014,8878,690,8531,4936,1526,6158,8334,1040,5525,3978,1560,1297,1925,390,5051,-4594,-650,1563,-8374,1765,-324,-2167,940,2786,9751,201,4578,-1609,1609,8381,13182,1505,8531,6675,311,6565,9894,1285,9491,9621,1560,1297,2399,60,5051,-470,-1927,-994,-3104,4533,-465,-40647,940,-964,-7903,-2604,-11681,-47749,1345,10915,5220,-3394,3501,11062,5181,-4621,-185,7475,2108,-614,-4685,-2252,1548,-6603,3025,13024,1548,-846
8/25/2025,2125,1448,1914,1404,596,4820,756,569,353,2740,3730,2726,-1243,-2961,-4146,-1390,-2025,-5368,-1486,-1883,-7959,-840,-387,2734,4,1479,6941,-1460,3057,4602,2125,1787,108,1075,596,1328,756,569,264,2579,2743,2231,-2385,-7715,-9573,-3370,-9745,-13303,-3799,-10205,-16866,3516,1254,-19984,-3395,-10505,-16866,-2380,-4689,-29393,6091,6971,2327,9299,5722,8781,2327,8956,-494,-781,-120,-2087,-3567,-2651,-5381,13029,3798,8419,-5381,15589
8/26/2025,597,1678,4268,-1064,-255,2597,-2029,-910,1094,-625,1064,1429,685,2964,259,835,-479,-1670,1421,1284,-2237,1315,3849,5164,23,1113,3286,1010,4244,16620,597,1678,4541,-1064,-255,1409,-2569,-910,1356,-308,814,8342,685,2964,-294,1035,-10,2824,4220,3430,3309,541,7013,66116,1063,1153,3309,1524,7013,66566,709,138,-396,1600,-103,-561,-708,1600,-1719,-3317,-2770,1595,-2653,-922,3311,13192,-272,-248,3311,14813
8/27/2025,3197,5619,2563,3535,2810,6083,3946,5685,6580,3552,4045,6217,1713,3824,13697,2920,4894,14682,4539,-1788,18983,1645,270,427,2555,1649,-696,1805,-290,-1902,3197,4879,6213,3535,2810,6217,3910,5685,6859,3617,3699,3299,2410,7077,19632,2920,4894,14993,4462,6040,14661,1975,-213,27804,2555,6040,17211,2405,2380,28172,4698,2990,4108,370,4191,3690,1750,736,4379,11663,2666,4732,3003,14353,-1453,-6975,762,699,-1453,-5606
8/28/2025,875,-892,2384,1395,-47,494,1036,-2239,2701,1475,2360,3205,2900,-712,-3273,1625,1839,5117,2762,-100,4693,2817,29938,2497,3253,2183,1703,4315,18398,14504,875,408,1157,2145,-47,3041,2028,179,1873,925,520,2737,2705,6436,8602,1625,4049,5556,4642,15321,10052,2408,29192,36788,3248,15130,10296,4315,29938,39513,1679,5921,2959,1364,2094,5270,3974,2591,-3505,-7004,3075,2262,3486,8108,28118,16639,3095,-319,28118,14649
8/29/2025,1427,-357,-2634,670,-1495,1413,2690,1970,-2645,340,-330,-1996,3345,980,7486,2710,-906,12982,8203,2228,18811,1807,-4584,-1992,3770,2986,2149,5742,-2745,-4075,250,-3115,2839,-535,-1495,-1219,74,692,1739,305,-4480,3697,3345,980,7852,2710,-906,14814,8203,2296,18811,1578,-3442,13184,3770,1606,18612,5742,-3582,13786,-976,-3512,-1820,-5196,1464,-47,-1702,-5196,3080,6805,4850,12774,1933,6503,-6101,-3796,711,4803,-6101,-5704
9/1/2025,3535,6095,6035,4020,7045,7365,4020,7045,7365,3290,6095,7700,1630,7450,14150,1795,6035,14220,6350,5605,17326,2530,8316,6330,2755,2845,3016,3970,7711,9536,3535,6095,7700,4020,7045,7700,4020,7045,7700,3240,6095,7700,1630,7450,14150,1980,7685,18760,7260,11035,21055,7740,17825,35305,2755,11035,21055,8060,17825,35305,-32,-731,-155,-1490,-32,-381,-710,-1490,-1147,-90,1710,5170,-1020,5520,5205,5200,-57,3545,5205,5200
9/2/2025,1010,538,-1695,1563,-198,7095,-554,-422,399,595,1727,2800,-1910,-1176,-3485,-1070,-69,2400,1586,-789,-3207,135,-3658,6104,-1224,623,5927,-2400,-2266,2652,1010,737,-4303,1111,-198,5697,-460,-422,-157,1075,1747,6084,-1910,-1176,-4053,-1070,-69,2400,1586,-297,-3207,247,-3066,-5469,-980,-152,-5265,-4055,-7670,-4261,-1974,-543,1542,5402,-1276,-2799,-157,5320,-3675,-5714,-2625,6535,-3705,-4026,-4538,1498,-615,1484,-4538,1498
9/3/2025,3905,7212,4453,4215,7787,10117,6037,8337,5274,2730,5966,7992,3205,8588,8211,3076,4565,3442,3790,5812,10075,-507,-2590,-655,4246,6252,5405,525,-105,-6390,3905,8482,7644,4215,7787,12072,4336,8826,9593,3545,8468,9916,3205,8246,10632,3451,4565,4457,3654,5740,2923,4632,-15811,-37122,2795,5070,1058,-3225,-17750,-39660,3523,4368,963,7149,2975,5782,2959,9585,8837,9922,2645,3543,5827,1366,-5676,-4125,3275,3845,-5676,-6595
9/4/2025,455,-62,2436,-240,-780,1434,-260,-1746,-275,465,375,3031,-1615,-3890,-6945,-1030,-3425,-6990,-1995,-1685,-8905,1670,3708,-355,-1010,-1605,-4030,1935,1851,-1537,455,890,1454,-240,-780,3108,-240,-695,1945,-10,1539,6048,-4330,-18155,-41015,-3230,-10165,-20880,-6920,-15425,-34685,446,3519,28169,-4085,-16750,-35385,2450,2898,29253,-1134,2803,-1333,2330,-344,2588,-281,208,-4445,-8950,-4500,-6975,-6396,-8409,-5500,-4000,-2046,-5125,-5500,-4410
9/5/2025,290,1961,1551,320,-587,1372,2315,606,1984,215,-73,3782,1340,3057,-240,-910,-728,-5207,-499,946,-4628,-1490,-4558,-2925,422,1574,298,-664,-3562,-4203,290,1961,4407,320,-587,3922,-358,1790,5975,355,2972,4832,1340,3057,1364,-910,-1195,-12517,-1945,-1270,-3714,-2688,-9822,-31305,545,-624,-7171,-840,-11455,-30202,1664,7632,-2174,5773,3693,4949,1625,7638,1428,-1693,-2638,-4935,-2628,-7587,-6740,-5800,-1902,-3895,-6740,879
9/8/2025,-995,-287,-2752,-895,-2191,-3280,-1148,-620,-1505,-35,-864,-5620,-948,-2076,1599,-1260,-2362,-6234,-1951,-1650,-7370,1365,-1454,723,-1105,-1730,-3895,53,7820,-2962,-995,-1570,-4492,-1425,-2191,-5930,-1148,53,-1680,-125,-1871,-6488,-785,1713,-2189,-2025,-1312,-9745,-1991,-3802,-93,1546,626,-31490,-695,-3802,-338,-1125,884,-31490,-2843,-5407,-4460,-5488,-1305,-5267,-3360,-5488,12,-735,-3755,-6925,-4499,-5335,-6490,-5074,-543,-4095,-6490,-3430
9/9/2025,-1835,-3821,-4196,-2000,-2445,-5125,-2466,-4289,-3366,-855,-2047,-4198,-1245,-4210,-6720,-1305,-2940,-5951,-1962,-1800,-7528,-110,-823,-2197,-1298,-621,261,-110,1895,-4687,-1525,-3305,-5597,-2350,-2445,-5945,-2350,-3515,-7445,-1280,-1840,-5018,58,-3650,-13136,-1580,-6405,-8087,-3180,-6074,-14909,-1724,-1697,16074,-1805,-6979,-13382,120,-1093,16786,-2158,-1892,-2895,-7395,-2371,-2226,-3350,-7355,-3725,-7921,-3260,-3717,-5395,-7825,-6395,-4314,-2298,2837,-6400,-5509
9/10/2025,456,722,2053,1158,800,794,1208,29,5820,-400,318,2017,1020,-4031,-6970,895,-3706,-6617,-1905,-1750,-8280,4929,17469,-2070,1290,-685,-4035,5807,19214,36089,-90,1110,2948,1158,800,2576,1208,-360,-17,-737,120,134,1020,-5646,-14830,895,-5361,-9022,-4445,-3966,-2585,5452,17591,50801,1290,-5071,-2590,7124,17889,50513,-989,1787,-3110,1150,-869,-2368,-3175,1150,-4374,-8772,-408,-3742,-3338,-8472,13300,14110,-2429,-2967,13300,18063
9/11/2025,99,2363,-2465,-120,1715,-2751,405,2363,-1557,-580,-40,-1446,7305,-1497,-2611,8000,12362,8776,5897,1163,11681,2105,14361,772,8834,-1875,-4660,4685,16472,848,320,1715,1784,405,1715,1988,405,1715,1592,280,1445,1592,7748,3232,2814,8140,13042,12218,7263,7169,13928,8151,25511,35574,11107,7154,15187,9744,27251,35574,-2823,-3612,-3715,-3955,-3168,-5772,-3140,-3955,-3920,-5767,8095,-977,1180,-1617,6731,-2159,-2334,-4200,6731,-1942
9/12/2025,1516,175,-3282,757,150,-2066,-68,-2125,-885,-65,887,-1959,4078,4766,2462,2475,6243,15728,4759,4640,14896,4060,11003,-552,4788,1305,-3800,3042,8812,-3923,1690,175,-554,757,150,-1869,-68,-2125,-554,1432,-30,-871,4078,13470,5033,2475,6243,16291,5632,14821,30017,3377,9698,66739,8250,14071,31426,4916,12315,68766,-1096,-4709,-2905,-5383,-1096,-5235,-2905,-5383,-4095,-4678,-1983,11373,-4726,3570,12297,-3804,-6365,-1441,12297,-6164
9/15/2025,-821,3701,1374,-617,939,-1202,-274,2447,387,250,882,-26,1680,1913,420,2110,3251,-184,3357,4871,19,1533,7273,5063,-55,1340,1559,2684,5001,8547,215,2078,-3377,99,939,20,181,2447,218,-200,1818,259,1680,1913,-5037,2180,3373,2838,4789,6066,5627,1339,6287,52203,2515,6051,5627,2684,10586,52203,-350,1056,-520,4901,-385,95,-220,4901,-2143,-211,1086,4747,1967,2843,8283,9330,-2613,1884,8283,12176
9/16/2025,2000,7883,10074,4433,10812,8669,5655,8538,7921,2208,8627,9852,2803,15174,17865,3045,15962,15473,5907,11916,27145,7163,20596,-1251,5170,7850,747,10798,15789,-3112,2000,7883,11566,4928,10812,11103,5888,8538,11702,2170,7258,8406,2803,18893,29186,3220,18976,20861,8371,24002,31347,7163,19235,20707,5170,24002,31347,13218,19617,20707,3546,-1981,5028,-1173,3546,-393,5028,-1529,4093,11464,761,12,1784,1934,-1915,-2878,5156,2754,-1915,-2649
9/17/2025,2195,6773,10858,3435,7291,14753,4675,9266,11988,2485,6608,22469,2025,6065,14807,2960,3385,28746,13932,10700,42742,4967,19929,9573,5015,5769,6588,9788,9949,12170,2195,6773,18700,3828,7291,24449,4686,9269,23071,3455,7974,20928,2450,7347,25112,4505,4132,29279,13932,15085,49166,4967,19929,69138,5575,15040,48606,9788,19924,69133,6355,16571,5136,21351,8270,17575,6681,18038,5745,19286,8447,29973,12720,35360,4892,10681,8245,10268,4687,6810
9/18/2025,1125,-1535,-2945,20,-3294,-4793,2825,-1976,-2927,440,-682,-7224,1201,3218,-3173,2320,2031,-3033,389,3133,-491,-105,-3098,-1750,391,2575,-1484,-775,492,4931,1125,-4658,-5325,-530,-3294,-10738,-550,-4557,-9280,-655,-5215,-10170,1201,1697,-6285,2331,2031,-14561,-2905,1788,-11137,2940,-1990,-46305,391,1068,-16563,-1540,-6096,-52445,-2825,-3457,-2369,-7089,-3442,-3178,-1264,-4920,1961,1665,2060,-724,800,-3178,-5663,-3419,101,7709,-5663,4711
9/19/2025,-110,-5316,-4448,-1480,-5128,-2867,-1621,-3254,-2636,-985,-2480,-2341,-250,-4289,-6902,-195,-3917,-4677,-366,-1978,-8732,673,2465,4193,685,-249,395,1310,1272,11079,-110,-4220,-1798,-1480,-5128,-5694,-1691,-3254,-6156,-1495,-4655,-3285,-250,-7644,-13556,560,-3634,-8617,604,-2534,-9926,1454,3802,44356,685,-1514,-9926,2948,3419,45421,-2911,-6456,-2920,-7610,-2982,-4622,-2920,-7195,-4434,-8984,-3716,-4704,-3799,-6502,4112,15346,-2085,-964,3562,12103
9/22/2025,1550,4400,5762,1959,3127,5697,1690,3027,5713,1760,2812,5788,4590,-4360,-5326,3865,4612,-783,2736,-1799,-8912,4770,8543,2705,6045,-2140,-4735,4747,10096,6590,1550,3667,5373,1903,3127,7372,2033,2916,7118,1960,3739,9196,4880,3180,-11536,3865,5180,310,4634,8270,2552,6075,15687,34879,6055,7990,3020,5894,16338,36640,3584,4114,2456,7142,3590,2315,2557,11417,-3910,-7825,-3692,-955,-5192,-6163,3228,5897,-6510,-5325,3228,537
9/23/2025,1225,-1011,-4973,220,420,-2199,-380,-819,-3383,-360,-1495,-1539,-1900,-4475,-6925,1055,-3950,-6711,-447,-1995,-8997,7500,14806,4456,-295,-58,-2107,12913,11891,10824,1225,-255,-5672,590,420,-1285,580,-345,-4505,40,-355,-5058,-3090,-9530,-15495,1055,-1410,-3891,458,-3590,-8109,7500,1298,26865,-295,-4150,-7672,13048,1406,26333,-1677,-3053,-1305,-1745,-1416,-3058,-920,-2145,-4500,-8998,-4225,-2494,-6490,-7520,2339,-2860,-512,1390,2339,-2892
9/24/2025,485,2152,-3315,-1502,-1817,-3818,-1623,-1038,-3929,-155,-1587,-5843,2990,-4155,-5359,1920,-2148,-6274,2124,-1415,-8603,6270,-3724,-2931,3875,1294,-2397,5145,-4335,-4988,485,-455,-5539,-2067,-1817,-5265,-1282,-1737,-6710,-1520,-3915,-10942,2990,-310,-12854,3645,1251,-19440,-504,-1426,-24424,6270,-4703,-25991,3875,-706,-29014,5995,-5070,-30625,-1590,-1218,-1065,1391,-3045,1051,-2420,-810,-4389,-8839,-4080,-5727,-4514,-1094,-6000,-6211,-2662,-1360,-6000,-6211
9/25/2025,1630,6106,8751,2470,3748,4210,2549,6407,7383,-570,6380,6630,2813,5067,9481,335,3958,6297,4320,4507,4030,2035,747,-2965,3735,2478,1396,-485,800,260,1630,5918,11511,2470,3748,6532,3021,5197,7551,2994,5471,5514,3910,5925,11161,2435,4325,1150,1920,3610,3584,2110,-874,-27037,3620,3025,2715,-2775,-3463,-24120,3647,13240,2887,7465,4053,5858,2292,7535,3633,703,1162,1554,2785,319,-4839,-2166,1490,-1241,-4839,-4127
9/26/2025,1520,99,2749,415,1070,2545,185,471,4316,1125,765,-446,2894,2179,-3299,1685,5760,-75,189,7447,-4317,1575,5103,-670,3254,-301,1344,1060,6292,-3169,1520,1053,-1159,1004,1070,1839,1112,1053,1990,798,-87,228,2894,3555,-6475,1685,5760,-7075,2334,5495,-3984,444,6485,13192,3254,5495,-2825,1326,7385,12891,-1452,1869,-1263,4150,-3606,1537,-1020,2434,-3220,-7748,-605,-2377,-1050,-3661,-5991,-333,-1296,-1677,-5991,-329
9/29/2025,1735,1641,7663,1536,3169,4462,1328,4585,4339,185,2435,2680,575,7092,9059,-1290,-3975,-3734,-1070,-1915,8749,-1105,-4608,-2409,1609,8291,-1583,-2350,-2023,-6915,1735,2723,5958,1536,3169,2105,1310,5007,4599,263,8032,4245,575,13777,11425,240,3385,14493,2931,9955,23483,-2121,-50,21706,3358,12327,24322,-1002,1764,22914,-770,5078,880,2714,-1597,123,1038,2714,7762,10967,11465,-6960,11482,-6940,-6975,-6929,1647,-786,-6975,-6930
9/30/2025,443,-99,-2297,880,-38,4349,-257,-2103,-1433,1556,-660,2050,514,-1251,-6199,947,-1157,-3221,439,-1890,-5976,-206,-2014,352,1277,-665,-1808,32,-2281,-1372,532,364,-249,160,-38,2363,260,-1485,-26,442,936,1687,514,-1615,-4047,947,-1159,-7576,189,-614,-7281,-206,1256,-10691,1277,1153,-14720,32,-2019,-10092,-372,469,621,5625,-1112,-12,694,4995,-1092,-3371,-937,-1612,113,-6052,-1612,-4755,801,5088,-1622,-4933
10/1/2025,329,-149,-798,435,-1020,-1081,-140,-249,-798,-685,-714,286,2600,-4465,-6192,2757,-410,47,3013,-1551,-8857,3455,11671,3957,3428,-1785,-1686,6042,9341,10238,860,400,-715,758,-1020,1500,823,300,-779,230,-672,-3011,2600,-4525,-16330,2757,-420,47,3249,6015,-8057,3271,12151,36861,3428,5675,-7545,6042,12314,40987,-832,-966,-1235,1355,-949,-3039,-3475,1790,-4435,-8479,-916,1891,-2152,-5863,16000,13034,-1541,-1124,15825,14266
10/2/2025,506,-1500,36,710,-890,-2035,-686,-1675,-2965,355,-125,-1465,2380,1533,-4266,3140,4075,-4079,-260,-146,-2841,4200,-4985,-2170,3765,210,319,4770,-1875,-1913,1030,-1500,-892,320,-890,-1065,-340,-1675,-861,317,-921,-1501,2380,6783,2163,3140,4775,-7354,3060,3989,1689,4200,-9050,-51899,4775,3974,1689,4770,-9940,-53102,-5,-1465,-1424,-6754,-86,-1998,-364,-6724,-1930,-6986,-3990,-6940,-5493,-8381,-6665,-2845,-2470,-271,-6665,-3225
